3,-0.111053466796875,0.039398193359375,-0.9915618896484375,-0.0018644790791644747,-0.007862450486240935,-0.0016279903743654383,0.014068603515625,0.0095672607421875,-0.99493408203125
3,-0.1057891845703125,0.03802490234375,-0.994537353515625,-0.002688461120434991,-0.006049636732223997,-0.0019387812735776853,0.0149993896484375,0.01080322265625,-0.9929046630859375
3,-0.113922119140625,0.0355072021484375,-0.9888153076171875,-0.0036977991735750223,-0.0066533753513449605,-0.0028218854910479606,0.01519775390625,0.0092315673828125,-0.9973602294921875
3,-0.1176910400390625,0.0091705322265625,-0.99444580078125,-0.003737213957708195,-0.006642989023093652,-0.0026698189928044363,0.015472412109375,0.0103302001953125,-0.998077392578125
3,-0.1132049560546875,0.0203857421875,-0.960113525390625,-0.0009251821626935274,-0.0074200994291787736,-0.0017680726477036063,0.014739990234375,0.0095672607421875,-0.996185302734375
3,-0.183441162109375,0.0242156982421875,-0.985992431640625,-0.005016596545382261,-0.005242166289711973,-0.0030485204998137038,0.0156402587890625,0.0086212158203125,-0.996978759765625
3,-0.2440032958984375,0.01654052734375,-0.9593048095703125,-0.004596616041476765,-0.008016114881138507,-0.0023465112364688167,0.0158233642578125,0.00909423828125,-0.999176025390625
3,-0.198333740234375,0.015594482421875,-1.0014801025390625,-0.0048693237371008795,-0.007635282845257176,-0.001174454040724944,0.01629638671875,0.00933837890625,-0.9995880126953125
3,-0.12469482421875,0.0210113525390625,-0.953399658203125,-0.0032746228763614314,-0.006183860051163991,-0.0015619439793314732,0.0159454345703125,0.0102081298828125,-0.9980621337890625
3,-0.0235443115234375,0.0498199462890625,-0.9915924072265625,-0.0033020534355892475,-0.007881625246089506,-0.0027142937830087594,0.014404296875,0.0097198486328125,-0.9976348876953125
3,0.1739959716796875,0.1500701904296875,-1.0176849365234375,-0.003760383459191884,-0.009555688307313315,-0.0018415758937897933,0.015411376953125,0.008697509765625,-0.996612548828125
3,0.1580963134765625,0.11346435546875,-1.0386810302734375,-0.0026248115703820974,-0.007951133750540573,-0.001933188635288519,0.015380859375,0.0097503662109375,-0.995513916015625
3,0.0728607177734375,0.020843505859375,-1.032257080078125,-0.003523894754392848,-0.0053047505753288345,0.00030999195088522334,0.0156707763671875,0.0081329345703125,-0.998260498046875
3,0.1015167236328125,-0.149566650390625,-0.9277801513671875,-0.001824797978922294,-0.0069822757459697465,-0.0007928230565165892,0.0152587890625,0.01043701171875,-0.99822998046875
3,-0.004119873046875,0.0464630126953125,-1.0376434326171875,-0.004660265591529659,-0.007121825387089899,-0.003484746286368683,0.0149078369140625,0.010589599609375,-0.999542236328125
3,-0.06915283203125,-0.0419158935546875,-0.9862213134765625,-0.004248008254785393,-0.008113320260926399,-0.0025499767437508706,0.0158843994140625,0.0092926025390625,-0.999603271484375
3,-0.2409210205078125,-0.011077880859375,-0.989898681640625,-0.0006721818591359997,-0.008247543579866392,-0.0014937670554254446,0.0162506103515625,0.0092315673828125,-0.9983673095703125
3,-0.216461181640625,-0.0413055419921875,-0.956817626953125,-0.004536162284731966,-0.005736448988030679,-0.002185656306628031,0.0149993896484375,0.007965087890625,-0.9971923828125
3,-0.0538787841796875,-0.0225067138671875,-1.018890380859375,-0.004536162284731966,-0.005736448988030679,-0.002185656306628031,0.0149993896484375,0.007965087890625,-0.9971923828125
3,-0.0237579345703125,0.06829833984375,-1.0409698486328125,-0.0022213426652350926,-0.007713313465196498,-0.0022740732548186616,0.0149993896484375,0.007965087890625,-0.9971923828125
3,-0.059234619140625,0.0671844482421875,-1.004791259765625,-0.00400592691169719,-0.00807337284457521,-0.0020399813950006964,0.0157928466796875,0.0088653564453125,-0.9956512451171875
3,-0.0754241943359375,0.05426025390625,-0.983612060546875,-0.002695385339269197,-0.00699852102861923,-0.0017467673589829722,0.0162506103515625,0.0092010498046875,-0.997711181640625
3,-0.0534515380859375,0.035614013671875,-0.9974517822265625,-0.004895955348001671,-0.005215800994920188,-0.0005123921937312454,0.01568603515625,0.00909423828125,-0.99859619140625
